FOLD,LABEL,OFFSET_STD_KMS,N_BOOTSTRAPS
0,DARK:20220518,0.26218985489797464,50
0,DARK:20220522,0.11529307613805866,50
0,DARK:20220523,0.19436751025404023,50
0,DARK:20220524,0.1125703653110538,50
0,DARK:20220525,0.1157484208488046,50
0,DARK:20220526,0.10026641291425138,50
0,DARK:20220527,0.22431886727483055,50
0,DARK:20220528,0.10305080351703759,50
0,DARK:20220529,0.13718203074442112,50
0,DARK:20220530,0.11214338741103927,50
0,DARK:20220531,0.13568840561522472,50
0,DARK:20220601,0.10509819766142325,50
0,DARK:20220602,0.17979029797710686,50
0,DARK:20220603,0.14702986584080815,50
0,DARK:20220604,0.1710818992615152,50
0,DARK:20220605,0.16056479440219523,50
0,DARK:20220606,0.137834314130066,50
0,DARK:20220607,0.1707504392388574,50
0,DARK:20220609,0.2002073820295076,50
0,DARK:20220610,0.38250996418053607,24
1,BACKUP:20211125,0.03601513208243434,50
1,BACKUP:20211206,0.030400410747876968,50
1,BACKUP:20211207,0.048210195917121654,50
1,BACKUP:20211216,0.040731656774715345,50
1,BACKUP:20211217,0.025922470712440235,50
1,BACKUP:20211218,0.03395442001196212,50
1,BACKUP:20211220,0.035600450843011916,50
1,BACKUP:20220101,0.06088064858756194,50
1,BACKUP:20220107,0.03786576650642466,50
1,BACKUP:20220109,0.03786576650642466,50
1,BACKUP:20220111,0.027670840942096615,50
1,BACKUP:20220112,0.0794649521060203,50
1,BACKUP:20220113,0.044338946379148196,50
1,BACKUP:20220114,0.02786239740099415,50
1,BACKUP:20220121,0.07156113845432698,50
1,BACKUP:20220122,0.03204527597958852,50
1,BACKUP:20220123,0.058150031649185564,50
1,BACKUP:20220126,0.07765418766307039,50
1,BACKUP:20220127,0.027253237249389235,50
1,BACKUP:20220128,0.1120768818243288,50
1,BACKUP:20220129,0.042098486035261846,50
1,BACKUP:20220131,0.04665170351325317,50
1,BACKUP:20220203,0.03984211240186118,50
1,BACKUP:20220205,0.04054377408472086,50
1,BACKUP:20220206,0.03543248956535134,50
1,BACKUP:20220207,0.04944453125056097,50
1,BACKUP:20220210,0.03924294720234805,50
1,BACKUP:20220216,0.028332344559216946,50
1,BACKUP:20220217,0.02785270493081171,50
1,BACKUP:20220221,0.06044247211987657,50
1,BACKUP:20220227,0.03320428874093817,50
1,BACKUP:20220302,0.04796630631857481,50
1,BACKUP:20220303,0.0494491828821864,50
1,BACKUP:20220305,0.04684528733266857,50
1,BACKUP:20220310,0.02670814455213852,50
1,BACKUP:20220312,0.08114360625693909,50
1,BACKUP:20220313,0.02272034845742695,50
1,BACKUP:20220315,0.026008371408086286,50
1,BACKUP:20220316,0.021107225013403206,50
1,BACKUP:20220317,0.10775470008021963,50
1,BACKUP:20220318,0.026578648416752393,50
1,BACKUP:20220319,0.024018961730497355,50
1,BACKUP:20220325,0.03025238686343853,50
1,BACKUP:20220331,0.07174931571730932,50
1,BACKUP:20220409,0.03734722752592172,50
1,BACKUP:20220412,0.022258515515660673,50
1,BACKUP:20220413,0.179632717905901,50
1,BACKUP:20220416,0.042260744135794635,50
1,BACKUP:20220417,0.029433387511043647,50
1,BACKUP:20220418,0.030751085796979924,50
1,BACKUP:20220422,0.03347811196205312,50
1,BACKUP:20220423,0.03530431706016326,50
1,BACKUP:20220426,0.02348940257885043,50
1,BACKUP:20220429,0.05103298411850557,50
1,BACKUP:20220430,0.047910554460425324,50
1,BACKUP:20220502,0.09653006846931947,50
1,BACKUP:20220503,0.029089540148511984,50
1,BACKUP:20220504,0.1125018274023636,50
1,BACKUP:20220505,0.04308294670105147,50
1,BACKUP:20220506,0.10877722615320945,50
1,BACKUP:20220507,0.11617319770668048,50
1,BACKUP:20220509,0.056496441338985834,50
1,BACKUP:20220510,0.02796741707910903,50
1,BACKUP:20220511,0.027428065654900118,50
1,BACKUP:20220513,0.032594037718709265,50
1,BACKUP:20220514,0.03674446317716591,50
1,BACKUP:20220515,0.03307759586228597,50
1,BACKUP:20220516,0.11873405637686146,50
1,BACKUP:20220518,0.07723207110055243,50
1,BACKUP:20220522,0.08291418930744283,50
1,BACKUP:20220523,0.06950591095658402,50
1,BACKUP:20220524,0.09309563980050838,50
1,BACKUP:20220525,0.10233709227719463,50
1,BACKUP:20220526,0.0533669881548567,50
1,BACKUP:20220527,0.051096556085840183,50
