STRATUM,STRATUM_VALUE,AMPLITUDE_KMS,PERIOD_DAYS,ECCENTRICITY,SIGNAL_MODEL,NOISE_MODEL,SEED,N_TRIALS,N_DETECTED,DETECTION_FRACTION
N_EPOCHS,5+,5.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,206,4,0.019417475728155338
PROGRAM,BACKUP,5.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,791,13,0.01643489254108723
PROGRAM,BRIGHT,5.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,129,4,0.031007751937984496
PROGRAM,DARK,5.0,10.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,80,3,0.0375
ALL,ALL,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,10,0.01
BASELINE_DAYS,30_TO_180,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,605,5,0.008264462809917356
BASELINE_DAYS,GE180,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,66,2,0.030303030303030304
BASELINE_DAYS,LT30,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,329,3,0.00911854103343465
MEDIAN_FEH,GE_MINUS0_5,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,494,4,0.008097165991902834
MEDIAN_FEH,LT_MINUS1_5,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,94,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,412,6,0.014563106796116505
MEDIAN_LOGG,GE3_5,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,953,10,0.01049317943336831
MEDIAN_LOGG,LT3_5,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,47,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,408,4,0.00980392156862745
MEDIAN_SN_R,GE30,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,435,5,0.011494252873563218
MEDIAN_SN_R,LT10,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,157,1,0.006369426751592357
MEDIAN_TEFF,4500_TO_6500,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,806,6,0.007444168734491315
MEDIAN_TEFF,GE6500,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,37,0,0.0
MEDIAN_TEFF,LT4500,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,157,4,0.025477707006369428
N_EPOCHS,3,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,619,5,0.008077544426494346
N_EPOCHS,4,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,191,2,0.010471204188481676
N_EPOCHS,5+,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,190,3,0.015789473684210527
PROGRAM,BACKUP,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,786,5,0.006361323155216285
PROGRAM,BRIGHT,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,127,4,0.031496062992125984
PROGRAM,DARK,5.0,10.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,87,1,0.011494252873563218
ALL,ALL,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,27,0.027
BASELINE_DAYS,30_TO_180,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,607,26,0.042833607907743
BASELINE_DAYS,GE180,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,58,0,0.0
BASELINE_DAYS,LT30,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,335,1,0.0029850746268656717
MEDIAN_FEH,GE_MINUS0_5,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,495,19,0.03838383838383838
MEDIAN_FEH,LT_MINUS1_5,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,105,1,0.009523809523809525
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,400,7,0.0175
MEDIAN_LOGG,GE3_5,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,944,26,0.02754237288135593
MEDIAN_LOGG,LT3_5,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,56,1,0.017857142857142856
MEDIAN_SN_R,10_TO_30,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,435,15,0.034482758620689655
MEDIAN_SN_R,GE30,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,424,11,0.025943396226415096
MEDIAN_SN_R,LT10,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,141,1,0.0070921985815602835
MEDIAN_TEFF,4500_TO_6500,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,812,17,0.020935960591133004
MEDIAN_TEFF,GE6500,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,31,0,0.0
MEDIAN_TEFF,LT4500,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,157,10,0.06369426751592357
N_EPOCHS,3,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,621,8,0.01288244766505636
N_EPOCHS,4,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,164,3,0.018292682926829267
N_EPOCHS,5+,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,215,16,0.07441860465116279
PROGRAM,BACKUP,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,798,19,0.023809523809523808
PROGRAM,BRIGHT,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,116,6,0.05172413793103448
PROGRAM,DARK,5.0,100.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,86,2,0.023255813953488372
ALL,ALL,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,26,0.026
BASELINE_DAYS,30_TO_180,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,606,16,0.026402640264026403
BASELINE_DAYS,GE180,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,81,6,0.07407407407407407
BASELINE_DAYS,LT30,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,313,4,0.012779552715654952
MEDIAN_FEH,GE_MINUS0_5,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,503,17,0.033797216699801194
MEDIAN_FEH,LT_MINUS1_5,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,103,1,0.009708737864077669
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,394,8,0.02030456852791878
MEDIAN_LOGG,GE3_5,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,946,26,0.02748414376321353
MEDIAN_LOGG,LT3_5,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,54,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,433,9,0.020785219399538105
MEDIAN_SN_R,GE30,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,449,13,0.028953229398663696
MEDIAN_SN_R,LT10,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,118,4,0.03389830508474576
MEDIAN_TEFF,4500_TO_6500,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,814,12,0.014742014742014743
MEDIAN_TEFF,GE6500,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,17,0,0.0
MEDIAN_TEFF,LT4500,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,169,14,0.08284023668639054
N_EPOCHS,3,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,624,11,0.017628205128205128
N_EPOCHS,4,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,172,9,0.05232558139534884
N_EPOCHS,5+,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,204,6,0.029411764705882353
PROGRAM,BACKUP,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,776,14,0.01804123711340206
PROGRAM,BRIGHT,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,133,11,0.08270676691729323
PROGRAM,DARK,5.0,100.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,91,1,0.01098901098901099
ALL,ALL,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,7,0.007
BASELINE_DAYS,30_TO_180,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,603,6,0.009950248756218905
BASELINE_DAYS,GE180,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,57,0,0.0
BASELINE_DAYS,LT30,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,340,1,0.0029411764705882353
MEDIAN_FEH,GE_MINUS0_5,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,526,4,0.0076045627376425855
MEDIAN_FEH,LT_MINUS1_5,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,95,1,0.010526315789473684
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,379,2,0.005277044854881266
MEDIAN_LOGG,GE3_5,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,956,7,0.007322175732217573
MEDIAN_LOGG,LT3_5,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,44,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,437,5,0.011441647597254004
MEDIAN_SN_R,GE30,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,450,1,0.0022222222222222222
MEDIAN_SN_R,LT10,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,113,1,0.008849557522123894
MEDIAN_TEFF,4500_TO_6500,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,821,5,0.0060901339829476245
MEDIAN_TEFF,GE6500,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,29,0,0.0
MEDIAN_TEFF,LT4500,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,150,2,0.013333333333333334
N_EPOCHS,3,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,611,5,0.008183306055646482
N_EPOCHS,4,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,184,0,0.0
N_EPOCHS,5+,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,205,2,0.00975609756097561
PROGRAM,BACKUP,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,818,4,0.004889975550122249
PROGRAM,BRIGHT,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,123,3,0.024390243902439025
PROGRAM,DARK,5.0,100.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,59,0,0.0
ALL,ALL,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,1,0.001
BASELINE_DAYS,30_TO_180,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,630,1,0.0015873015873015873
BASELINE_DAYS,GE180,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,62,0,0.0
BASELINE_DAYS,LT30,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,308,0,0.0
MEDIAN_FEH,GE_MINUS0_5,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,487,1,0.002053388090349076
MEDIAN_FEH,LT_MINUS1_5,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,125,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,388,0,0.0
MEDIAN_LOGG,GE3_5,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,954,1,0.0010482180293501049
MEDIAN_LOGG,LT3_5,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,46,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,429,0,0.0
MEDIAN_SN_R,GE30,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,452,1,0.0022123893805309734
MEDIAN_SN_R,LT10,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,119,0,0.0
MEDIAN_TEFF,4500_TO_6500,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,825,1,0.0012121212121212121
MEDIAN_TEFF,GE6500,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,35,0,0.0
MEDIAN_TEFF,LT4500,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,140,0,0.0
N_EPOCHS,3,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,638,0,0.0
N_EPOCHS,4,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,161,0,0.0
N_EPOCHS,5+,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,201,1,0.004975124378109453
PROGRAM,BACKUP,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,765,1,0.00130718954248366
PROGRAM,BRIGHT,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,131,0,0.0
PROGRAM,DARK,5.0,1000.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,104,0,0.0
ALL,ALL,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,5,0.005
BASELINE_DAYS,30_TO_180,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,600,1,0.0016666666666666668
BASELINE_DAYS,GE180,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,64,3,0.046875
BASELINE_DAYS,LT30,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,336,1,0.002976190476190476
MEDIAN_FEH,GE_MINUS0_5,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,480,4,0.008333333333333333
MEDIAN_FEH,LT_MINUS1_5,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,114,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,406,1,0.0024630541871921183
MEDIAN_LOGG,GE3_5,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,946,5,0.005285412262156448
MEDIAN_LOGG,LT3_5,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,54,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,421,2,0.004750593824228029
MEDIAN_SN_R,GE30,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,444,3,0.006756756756756757
MEDIAN_SN_R,LT10,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,135,0,0.0
MEDIAN_TEFF,4500_TO_6500,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,826,2,0.002421307506053269
MEDIAN_TEFF,GE6500,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,39,0,0.0
MEDIAN_TEFF,LT4500,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,135,3,0.022222222222222223
N_EPOCHS,3,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,615,2,0.0032520325203252032
N_EPOCHS,4,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,173,0,0.0
N_EPOCHS,5+,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,212,3,0.014150943396226415
PROGRAM,BACKUP,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,788,2,0.0025380710659898475
PROGRAM,BRIGHT,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,128,3,0.0234375
PROGRAM,DARK,5.0,1000.0,0.5,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,84,0,0.0
ALL,ALL,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,3,0.003
BASELINE_DAYS,30_TO_180,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,604,0,0.0
BASELINE_DAYS,GE180,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,58,1,0.017241379310344827
BASELINE_DAYS,LT30,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,338,2,0.005917159763313609
MEDIAN_FEH,GE_MINUS0_5,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,497,1,0.002012072434607646
MEDIAN_FEH,LT_MINUS1_5,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,111,0,0.0
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,392,2,0.00510204081632653
MEDIAN_LOGG,GE3_5,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,946,3,0.003171247357293869
MEDIAN_LOGG,LT3_5,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,54,0,0.0
MEDIAN_SN_R,10_TO_30,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,426,2,0.004694835680751174
MEDIAN_SN_R,GE30,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,410,0,0.0
MEDIAN_SN_R,LT10,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,164,1,0.006097560975609756
MEDIAN_TEFF,4500_TO_6500,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,806,2,0.0024813895781637717
MEDIAN_TEFF,GE6500,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,45,0,0.0
MEDIAN_TEFF,LT4500,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,149,1,0.006711409395973154
N_EPOCHS,3,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,623,3,0.004815409309791332
N_EPOCHS,4,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,169,0,0.0
N_EPOCHS,5+,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,208,0,0.0
PROGRAM,BACKUP,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,778,1,0.0012853470437017994
PROGRAM,BRIGHT,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,142,1,0.007042253521126761
PROGRAM,DARK,5.0,1000.0,0.8,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,80,1,0.0125
ALL,ALL,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,1000,363,0.363
BASELINE_DAYS,30_TO_180,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,567,211,0.37213403880070545
BASELINE_DAYS,GE180,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,74,28,0.3783783783783784
BASELINE_DAYS,LT30,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,359,124,0.34540389972144847
MEDIAN_FEH,GE_MINUS0_5,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,483,202,0.41821946169772256
MEDIAN_FEH,LT_MINUS1_5,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,118,26,0.22033898305084745
MEDIAN_FEH,MINUS1_5_TO_MINUS0_5,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,399,135,0.3383458646616541
MEDIAN_LOGG,GE3_5,10.0,2.0,0.0,KEPLERIAN,STUDENT_T_DF_5_PLUS_BOOTSTRAP_OFFSET,20260713,940,340,0.3617021276595745
